name,category_id
アライ,1234
オージーケーカブト,1234
カワサキ,1234
ショウエイ,1234
シンプソン,1234
スズキ,1234
ハーレーダビッドソン,1234
ビー・エム・ダブリュー,1234
ホンダ,1234
ヤマハ,1234
ユピテル,1234
