name,category_id
いすゞ,1199
スズキ,1199
スバル,1199
ゼロスポーツ,1199
ダイハツ,1199
トミーカイラ,1199
トヨタ,1199
日野自動車,1199
ホンダ,1199
マツダ,1199
光岡,1199
三菱,1199
ユーノス,1199
レクサス,1199
日産,1199
日本フォード,1199
