name,category_id
アップル,894
アップキュー,894
ウイコウ,894
エイサー,894
エイスース,894
エイチ・ティー・シー・コーポレーション,894
エヌイーシー,894
LG,894
オッポ,894
カシオ,894
キャセイトライテック,894
京セラ,894
クロスリンクマーケティング,894
コヴィア,894
サムスン,894
シャープ,894
ジェネシス,894
スターデジタルテクノロジー,894
ゼットティーイー,894
ソニー・エリクソン,894
ティーシーエルコミュニケーション,894
東芝,894
ドスパラ,894
ニュアンス,894
ノキア,894
パナソニック,894
バイオ,894
パンテック,894
ビーエルユー,894
ピーアップ,894
ファーウェイ,894
富士通,894
富士通コネクテッドテクノロジーズ,894
フリーテル,894
フリービット,894
ブラックベリー,894
マウスコンピュータ,894
マヤシステム,894
モトローラ,894
ヤマダ電機,894
